tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
430,55:48.4,02:59.2,40.7177325,-74.043845,40.72759597,-74.04424731,26177,Subscriber,1987,2
1298,56:44.7,18:23.2,40.7211236,-74.03805095,40.7241765,-74.0506564,29241,Customer,1993,1
376,56:59.7,03:15.9,40.7192822,-74.07126188,40.7308971,-74.06391263,26155,Subscriber,1987,1
221,57:06.9,00:48.1,40.7192517,-74.034234,40.7183552,-74.03891444,29636,Customer,1969,0
126,01:36.5,03:42.7,40.7211236,-74.03805095,40.7183552,-74.03891444,29222,Subscriber,1979,2
703,05:57.2,17:41.1,40.74590997,-74.05727148,40.7308971,-74.06391263,29628,Subscriber,1987,1
1581,10:06.4,36:27.5,40.72152515,-74.04630454,40.72759597,-74.04424731,29305,Subscriber,1976,2
389,10:20.7,16:50.5,40.71958612,-74.04311746,40.71517768,-74.03768331,26300,Subscriber,1979,2
345,12:33.4,18:18.6,40.7272235,-74.0337589,40.72759597,-74.04424731,29462,Subscriber,1982,1
1602,12:33.5,39:16.4,40.7272235,-74.0337589,40.7287448,-74.0321082,29519,Subscriber,1976,1
1603,12:38.5,39:21.8,40.7272235,-74.0337589,40.7287448,-74.0321082,26276,Customer,1969,0
334,16:05.4,21:39.5,40.72601173,-74.05038893,40.71958612,-74.04311746,29199,Subscriber,1989,2
389,16:30.7,23:00.3,40.7308971,-74.06391263,40.7192822,-74.07126188,29661,Subscriber,1986,1
759,17:11.3,29:51.0,40.71958612,-74.04311746,40.7112423,-74.0557013,26304,Customer,1997,1
306,17:27.5,22:33.7,40.71958612,-74.04311746,40.7211236,-74.03805095,26258,Subscriber,1960,1
336,18:28.2,24:04.8,40.71653978,-74.04963791,40.71958612,-74.04311746,29605,Subscriber,1979,1
831,24:43.3,38:35.2,40.7272235,-74.0337589,40.7141454,-74.0335519,29449,Customer,1995,1
437,26:05.2,33:22.8,40.7141454,-74.0335519,40.72333159,-74.04595256,29467,Subscriber,1979,1
398,27:15.5,33:54.0,40.71687,-74.03281,40.7211236,-74.03805095,29279,Subscriber,1979,2
782,32:48.9,45:50.9,40.7182113,-74.0836394,40.7308971,-74.06391263,29548,Subscriber,1977,1
267,33:12.5,37:40.2,40.71687,-74.03281,40.71241882,-74.03852552,26161,Subscriber,1975,1
376,38:46.2,45:02.6,40.74267714,-74.05178863,40.73367,-74.0625,26299,Subscriber,1987,1
339,39:37.3,45:16.6,40.72601173,-74.05038893,40.71958612,-74.04311746,29515,Subscriber,1986,2
623,39:48.7,50:12.2,40.72759597,-74.04424731,40.71458404,-74.04281706,29462,Subscriber,1982,1
441,40:18.9,47:40.6,40.7127742,-74.0364857,40.7287448,-74.0321082,29479,Subscriber,1992,1
154,42:19.3,44:53.6,40.72333159,-74.04595256,40.72759597,-74.04424731,29467,Subscriber,1979,1
2025,43:34.0,17:19.2,40.72601173,-74.05038893,40.7241765,-74.0506564,29274,Subscriber,1975,1
275,44:15.9,48:51.5,40.7127742,-74.0364857,40.7242941,-74.0354826,26214,Subscriber,1982,1
2662,46:19.0,30:41.6,40.7241765,-74.0506564,40.71653978,-74.04963791,29241,Customer,1969,0
2634,46:41.4,30:35.6,40.7241765,-74.0506564,40.71653978,-74.04963791,26203,Subscriber,1971,1
204,47:47.6,51:12.1,40.71687,-74.03281,40.7211236,-74.03805095,29482,Subscriber,1985,1
909,48:53.0,04:02.8,40.72568548,-74.04879034,40.7192517,-74.034234,29672,Subscriber,1985,1
1195,51:32.2,11:27.4,40.72165072,-74.04288411,40.71346383,-74.06285852,26298,Subscriber,1990,1
263,53:59.2,58:22.8,40.72533993,-74.06762213,40.7308971,-74.06391263,29677,Subscriber,1995,2
1060,54:24.2,12:05.0,40.7246051,-74.07840595,40.7211236,-74.03805095,29638,Subscriber,1954,2
178,57:34.2,00:32.5,40.71958612,-74.04311746,40.71848892,-74.04772663,29283,Subscriber,1984,1
453,59:36.4,07:09.8,40.7192517,-74.034234,40.72759597,-74.04424731,26215,Subscriber,1987,1
3445,00:00.0,57:25.6,40.7127742,-74.0364857,40.7127742,-74.0364857,26254,Customer,1977,1
439,02:13.3,09:32.8,40.74267714,-74.05178863,40.74871595,-74.0404433,29571,Subscriber,1963,1
530,03:07.1,11:57.9,40.71458404,-74.04281706,40.7272235,-74.0337589,26173,Subscriber,1989,1
377,03:56.7,10:14.6,40.7141454,-74.0335519,40.7242941,-74.0354826,29533,Subscriber,1985,1
158,04:34.4,07:12.7,40.7272235,-74.0337589,40.7287448,-74.0321082,29592,Subscriber,1980,1
148,04:48.8,07:17.3,40.7272235,-74.0337589,40.7287448,-74.0321082,29583,Subscriber,1980,0
296,05:04.9,10:01.7,40.72210379,-74.071455,40.7308971,-74.06391263,29652,Customer,1990,1
107,06:32.2,08:19.3,40.7242941,-74.0354826,40.7272235,-74.0337589,29300,Subscriber,1993,1
124,06:49.0,08:53.2,40.71687,-74.03281,40.7192517,-74.034234,29584,Subscriber,1971,2
598,07:00.6,16:58.9,40.72152515,-74.04630454,40.7311689,-74.0575736,26290,Customer,1969,0
407,07:19.9,14:07.6,40.72568548,-74.04879034,40.7242941,-74.0354826,29508,Subscriber,1973,2
330,08:08.7,13:39.4,40.7287448,-74.0321082,40.7272235,-74.0337589,29519,Subscriber,1986,1
310,08:33.0,13:43.6,40.7287448,-74.0321082,40.7272235,-74.0337589,26276,Subscriber,1987,2
394,09:08.3,15:42.7,40.7211236,-74.03805095,40.7287448,-74.0321082,29496,Subscriber,1981,1
296,11:31.6,16:27.9,40.72568548,-74.04879034,40.71958612,-74.04311746,29505,Subscriber,1988,2
366,11:56.2,18:02.4,40.72568548,-74.04879034,40.71958612,-74.04311746,29491,Subscriber,1964,1
274,12:10.3,16:44.3,40.7211236,-74.03805095,40.7127742,-74.0364857,26258,Subscriber,1985,1
1016,20:16.8,37:13.7,40.71458404,-74.04281706,40.71687,-74.03281,29233,Customer,1992,1
1013,20:26.5,37:19.7,40.71458404,-74.04281706,40.71687,-74.03281,29542,Customer,1992,2
273,22:49.1,27:22.4,40.7241765,-74.0506564,40.71958612,-74.04311746,29274,Subscriber,1976,1
715,26:29.5,38:25.4,40.7242941,-74.0354826,40.73520838,-74.04696375,29533,Subscriber,1966,1
181,26:37.5,29:39.2,40.71653978,-74.04963791,40.7177325,-74.043845,26270,Subscriber,1987,1
317,29:01.9,34:19.3,40.73478582,-74.05044364,40.7241765,-74.0506564,26294,Subscriber,1988,1
294,29:12.7,34:06.8,40.71458404,-74.04281706,40.71241882,-74.03852552,26237,Subscriber,1978,2
282,31:19.3,36:01.8,40.72165072,-74.04288411,40.72601173,-74.05038893,29295,Subscriber,1982,2
156,31:56.6,34:33.3,40.72528911,-74.04557168,40.72165072,-74.04288411,29246,Subscriber,1989,2
258,34:20.2,38:38.7,40.72759597,-74.04424731,40.72165072,-74.04288411,29305,Subscriber,1965,2
572,34:21.1,43:54.0,40.71241882,-74.03852552,40.7242941,-74.0354826,29251,Subscriber,1978,2
301,37:02.1,42:03.5,40.7192517,-74.034234,40.71958612,-74.04311746,26191,Subscriber,1986,1
219,37:14.2,40:53.7,40.7192517,-74.034234,40.71517768,-74.03768331,29584,Subscriber,1996,2
1385,37:52.0,00:57.1,40.71848892,-74.04772663,40.71113,-74.0789,29674,Subscriber,1988,1
386,38:55.3,45:21.4,40.73496102,-74.05950308,40.74267714,-74.05178863,29282,Subscriber,1991,1
836,39:38.1,53:34.8,40.73520838,-74.04696375,40.71458404,-74.04281706,29497,Customer,1969,0
229,40:20.3,44:10.2,40.71517768,-74.03768331,40.71687,-74.03281,26300,Subscriber,1982,1
204,40:20.7,43:45.2,40.7211236,-74.03805095,40.71517768,-74.03768331,29638,Subscriber,1979,1
721,40:39.9,52:41.2,40.72601173,-74.05038893,40.7141454,-74.0335519,29295,Subscriber,1986,1
748,42:04.6,54:33.0,40.72755147,-74.07106072,40.7183552,-74.03891444,29308,Subscriber,1989,1
1501,43:42.6,08:44.1,40.71458404,-74.04281706,40.71458404,-74.04281706,26156,Subscriber,1977,2
327,44:10.4,49:38.0,40.7183552,-74.03891444,40.71458404,-74.04281706,29636,Subscriber,1993,1
123,45:04.1,47:07.5,40.72759597,-74.04424731,40.72333159,-74.04595256,26215,Subscriber,1986,1
367,47:48.9,53:56.7,40.71958612,-74.04311746,40.7192517,-74.034234,29461,Subscriber,1986,1
599,49:16.5,59:16.0,40.7308971,-74.06391263,40.7308971,-74.06391263,29236,Subscriber,1969,1
484,50:13.3,58:17.7,40.7308971,-74.06391263,40.71435837,-74.06661093,29675,Subscriber,2001,2
155,52:03.6,54:39.2,40.7272235,-74.0337589,40.7242941,-74.0354826,29547,Subscriber,1983,2
739,52:28.1,04:47.5,40.7211236,-74.03805095,40.71517768,-74.03768331,29621,Subscriber,1954,2
277,53:09.8,57:46.9,40.72528911,-74.04557168,40.71848892,-74.04772663,29573,Subscriber,1988,2
587,54:39.1,04:27.1,40.7112423,-74.0557013,40.72165072,-74.04288411,26304,Subscriber,1990,1
180,55:01.6,58:02.0,40.72333159,-74.04595256,40.72759597,-74.04424731,26215,Subscriber,1986,1
1413,00:30.1,24:03.9,40.72152515,-74.04630454,40.72601173,-74.05038893,26189,Subscriber,1989,1
197,00:33.1,03:50.8,40.71848892,-74.04772663,40.72333159,-74.04595256,29296,Subscriber,1987,1
293,01:22.1,06:15.2,40.7241765,-74.0506564,40.71958612,-74.04311746,26294,Subscriber,1980,1
125,01:34.2,03:39.5,40.71435837,-74.06661093,40.71346383,-74.06285852,29618,Subscriber,1968,1
249,02:01.5,06:11.3,40.71517768,-74.03768331,40.7192517,-74.034234,29638,Subscriber,1956,1
682,06:27.2,17:50.0,40.7272235,-74.0337589,40.7127742,-74.0364857,29600,Subscriber,1976,2
617,08:29.6,18:47.5,40.72533993,-74.06762213,40.7183552,-74.03891444,26157,Subscriber,1996,2
409,09:34.1,16:23.3,40.71113,-74.0789,40.71435837,-74.06661093,29674,Subscriber,1988,1
282,09:41.0,14:23.1,40.72759597,-74.04424731,40.71958612,-74.04311746,26215,Subscriber,1970,2
204,11:10.8,14:34.9,40.71958612,-74.04311746,40.72528911,-74.04557168,29513,Subscriber,1987,2
412,12:38.1,19:30.6,40.71848892,-74.04772663,40.71458404,-74.04281706,29283,Subscriber,1988,1
455,13:41.8,21:17.1,40.7308971,-74.06391263,40.7246051,-74.07840595,29552,Subscriber,1967,1
606,14:28.9,24:35.7,40.72759597,-74.04424731,40.71458404,-74.04281706,26177,Subscriber,1987,2
525,15:07.2,23:52.9,40.7272235,-74.0337589,40.71958612,-74.04311746,26160,Subscriber,1990,1
236,16:42.0,20:38.4,40.71653978,-74.04963791,40.71958612,-74.04311746,29241,Subscriber,1990,1
289,16:59.1,21:48.2,40.71958612,-74.04311746,40.72568548,-74.04879034,29505,Subscriber,1986,2
406,21:56.7,28:42.8,40.71458404,-74.04281706,40.71958612,-74.04311746,29626,Subscriber,1970,1
313,22:18.2,27:31.5,40.72210379,-74.071455,40.7308971,-74.06391263,29492,Subscriber,1981,2
517,24:06.0,32:43.9,40.7127742,-74.0364857,40.72333159,-74.04595256,26258,Subscriber,1985,1
269,24:17.2,28:47.0,40.71687,-74.03281,40.71241882,-74.03852552,29537,Subscriber,1967,1
127,25:46.0,27:53.0,40.7192517,-74.034234,40.71687,-74.03281,26262,Subscriber,1991,1
188,27:13.8,30:22.2,40.7192517,-74.034234,40.7242941,-74.0354826,29638,Customer,1994,1
909,28:23.1,43:32.9,40.7192517,-74.034234,40.72333159,-74.04595256,29258,Subscriber,1988,1
253,28:31.3,32:45.2,40.71958612,-74.04311746,40.71458404,-74.04281706,29556,Subscriber,1988,2
237,30:00.9,33:58.8,40.71241882,-74.03852552,40.71687,-74.03281,26237,Subscriber,1977,1
1587,30:12.3,56:40.3,40.7287448,-74.0321082,40.7287448,-74.0321082,29583,Customer,1969,0
1554,30:16.4,56:10.6,40.7287448,-74.0321082,40.7287448,-74.0321082,29479,Customer,1969,0
1585,30:23.5,56:48.5,40.7287448,-74.0321082,40.7287448,-74.0321082,29259,Customer,1969,0
481,30:41.9,38:43.9,40.7127742,-74.0364857,40.7183552,-74.03891444,29654,Subscriber,1986,1
453,31:09.4,38:43.1,40.7127742,-74.0364857,40.7183552,-74.03891444,26194,Customer,1969,0
3497,31:26.1,29:43.1,40.7287448,-74.0321082,40.7287448,-74.0321082,29592,Subscriber,1972,1
300,34:42.8,39:43.0,40.71241882,-74.03852552,40.7177325,-74.043845,29537,Subscriber,1961,2
279,38:51.0,43:30.4,40.7192517,-74.034234,40.72165072,-74.04288411,29672,Customer,1990,1
349,39:27.2,45:16.5,40.72528911,-74.04557168,40.7177325,-74.043845,29513,Subscriber,1958,2
433,40:23.2,47:36.6,40.72528911,-74.04557168,40.7183552,-74.03891444,29469,Subscriber,1981,1
647,41:06.1,51:53.8,40.7141454,-74.0335519,40.72759597,-74.04424731,29295,Subscriber,1969,1
4838,41:18.1,01:56.4,40.71848892,-74.04772663,40.7177325,-74.043845,29573,Customer,1969,0
566,41:37.4,51:04.2,40.7308971,-74.06391263,40.72759597,-74.04424731,29455,Subscriber,1975,1
4794,41:56.3,01:51.2,40.71848892,-74.04772663,40.7177325,-74.043845,26225,Customer,1969,0
466,41:59.4,49:45.6,40.7272235,-74.0337589,40.71458404,-74.04281706,26173,Subscriber,1989,1
365,43:31.9,49:37.3,40.7183552,-74.03891444,40.71241882,-74.03852552,29499,Subscriber,1961,1
275,44:39.8,49:15.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29505,Subscriber,1981,2
213,48:10.3,51:44.3,40.71958612,-74.04311746,40.71942,-74.05099,26239,Subscriber,1987,1
1110,50:32.7,09:02.7,40.7308971,-74.06391263,40.72572614,-74.07195926,29450,Subscriber,1959,1
231,54:55.9,58:47.1,40.71958612,-74.04311746,40.71653978,-74.04963791,29241,Subscriber,1990,1
548,57:10.9,06:18.9,40.7272235,-74.0337589,40.72759597,-74.04424731,29300,Customer,1996,1
160,57:43.5,00:24.4,40.7192517,-74.034234,40.7211236,-74.03805095,29679,Subscriber,1956,1
193,58:11.8,01:24.9,40.72152515,-74.04630454,40.72528911,-74.04557168,29247,Subscriber,1987,2
1672,58:47.5,26:40.1,40.7272235,-74.0337589,40.7272235,-74.0337589,26314,Subscriber,1992,1
726,00:11.6,12:18.0,40.7308971,-74.06391263,40.7182113,-74.0836394,29483,Customer,1989,1
2466,01:48.7,42:55.3,40.72533993,-74.06762213,40.7246051,-74.07840595,29520,Subscriber,1978,1
288,02:04.7,06:52.8,40.71958612,-74.04311746,40.72528911,-74.04557168,29249,Subscriber,1967,1
410,02:11.6,09:01.9,40.7272235,-74.0337589,40.7192517,-74.034234,29524,Subscriber,1985,1
293,03:02.6,07:56.3,40.72759597,-74.04424731,40.7287448,-74.0321082,29467,Subscriber,1969,2
257,03:04.7,07:22.5,40.7127742,-74.0364857,40.7183552,-74.03891444,29527,Subscriber,1996,2
659,04:24.4,15:23.9,40.7141454,-74.0335519,40.7272235,-74.0337589,26296,Subscriber,1982,2
259,04:39.7,08:58.7,40.7183552,-74.03891444,40.7177325,-74.043845,29469,Subscriber,1981,1
550,06:58.0,16:08.8,40.71958612,-74.04311746,40.7272235,-74.0337589,29505,Subscriber,1988,2
506,07:05.3,15:31.9,40.73367,-74.0625,40.74590997,-74.05727148,26288,Subscriber,1990,1
116,08:01.9,09:57.9,40.71687,-74.03281,40.7192517,-74.034234,26303,Subscriber,1989,1
232,10:02.8,13:55.5,40.7242941,-74.0354826,40.7192517,-74.034234,29205,Subscriber,1974,1
635,11:50.2,22:25.4,40.72533993,-74.06762213,40.71517768,-74.03768331,29494,Subscriber,1978,1
502,15:23.5,23:46.1,40.73520838,-74.04696375,40.7376037,-74.0524783,29597,Subscriber,1982,1
351,15:24.3,21:15.9,40.7376037,-74.0524783,40.7308971,-74.06391263,29122,Subscriber,1988,1
383,16:19.1,22:42.4,40.7192822,-74.07126188,40.7308971,-74.06391263,29661,Subscriber,1976,1
421,17:28.6,24:30.4,40.7308971,-74.06391263,40.72572614,-74.07195926,29659,Subscriber,1970,1
595,18:29.4,28:25.3,40.7272235,-74.0337589,40.73520838,-74.04696375,29505,Customer,1983,1
271,18:37.2,23:08.8,40.7308971,-74.06391263,40.72533993,-74.06762213,29263,Subscriber,1996,2
519,22:57.2,31:36.6,40.72572614,-74.07195926,40.7308971,-74.06391263,29242,Subscriber,1977,1
278,24:15.4,28:54.3,40.7211236,-74.03805095,40.71517768,-74.03768331,29679,Subscriber,1956,1
242,25:01.7,29:04.4,40.7272235,-74.0337589,40.7242941,-74.0354826,26276,Subscriber,1990,1
260,25:42.2,30:02.7,40.7211236,-74.03805095,40.7127742,-74.0364857,29253,Subscriber,1977,1
382,26:10.8,32:32.9,40.71958612,-74.04311746,40.71241882,-74.03852552,26311,Subscriber,1971,1
72,26:14.6,27:27.3,40.71241882,-74.03852552,40.71517768,-74.03768331,26161,Subscriber,1978,1
431,26:28.3,33:40.0,40.7272235,-74.0337589,40.71687,-74.03281,26274,Customer,1994,1
248,27:36.6,31:44.7,40.71958612,-74.04311746,40.72528911,-74.04557168,26171,Subscriber,1981,1
231,29:07.2,32:58.3,40.7376037,-74.0524783,40.74267714,-74.05178863,29597,Subscriber,1982,1
370,30:55.3,37:05.3,40.72601173,-74.05038893,40.71958612,-74.04311746,26189,Subscriber,1985,1
342,33:17.9,39:00.4,40.7183552,-74.03891444,40.72528911,-74.04557168,29575,Subscriber,1978,1
181,34:23.1,37:24.9,40.7183552,-74.03891444,40.71458404,-74.04281706,29463,Subscriber,1989,1
647,34:23.6,45:11.2,40.7308971,-74.06391263,40.7192822,-74.07126188,29548,Subscriber,1960,1
5119,35:31.5,00:50.6,40.7308971,-74.06391263,40.74590997,-74.05727148,26317,Customer,2000,1
348,38:38.9,44:27.5,40.72210379,-74.071455,40.72533993,-74.06762213,29228,Subscriber,1953,2
1110,39:25.8,57:55.9,40.71958612,-74.04311746,40.71958612,-74.04311746,26189,Subscriber,1989,1
854392,40:32.4,00:24.5,40.7308971,-74.06391263,40.74590997,-74.05727148,29554,Customer,2000,1
2475,42:42.1,23:57.9,40.71458404,-74.04281706,40.7112423,-74.0557013,29556,Subscriber,1971,2
156,43:26.2,46:02.9,40.72152515,-74.04630454,40.72568548,-74.04879034,29437,Subscriber,1988,2
2585,43:54.4,26:59.9,40.7246051,-74.07840595,40.72572614,-74.07195926,29520,Subscriber,1978,1
478,44:30.5,52:29.4,40.7272235,-74.0337589,40.71458404,-74.04281706,29227,Subscriber,1992,1
820,45:01.7,58:41.8,40.72533993,-74.06762213,40.71848892,-74.04772663,29263,Subscriber,1953,2
1665,45:18.7,13:04.1,40.72333159,-74.04595256,40.72333159,-74.04595256,29258,Subscriber,1988,1
467,45:25.9,53:13.6,40.72759597,-74.04424731,40.7287448,-74.0321082,29664,Subscriber,1978,1
482,45:26.4,53:29.3,40.71848892,-74.04772663,40.7141454,-74.0335519,26306,Subscriber,1992,1
161,45:57.6,48:38.8,40.72533993,-74.06762213,40.7308971,-74.06391263,26153,Subscriber,1992,1
1145,46:56.8,06:02.5,40.7287448,-74.0321082,40.7177325,-74.043845,29479,Customer,1989,2
559,48:57.9,58:17.2,40.7287448,-74.0321082,40.72759597,-74.04424731,29259,Subscriber,1970,2
303,50:27.0,55:30.4,40.71687,-74.03281,40.71458404,-74.04281706,26277,Subscriber,1964,2
529,53:06.4,01:55.9,40.7272235,-74.0337589,40.73520838,-74.04696375,26314,Subscriber,1987,1
294,55:38.9,00:33.0,40.72165072,-74.04288411,40.7242941,-74.0354826,29672,Customer,1990,1
448,57:32.9,05:01.1,40.7192822,-74.07126188,40.7308971,-74.06391263,29548,Subscriber,1971,1
141,57:53.4,00:15.1,40.71458404,-74.04281706,40.71241882,-74.03852552,29227,Subscriber,1985,1
1394,58:07.0,21:21.8,40.71958612,-74.04311746,40.71958612,-74.04311746,26164,Subscriber,2001,1
528,59:39.7,08:27.9,40.71687,-74.03281,40.72152515,-74.04630454,29542,Subscriber,1960,1
552,59:48.2,09:00.6,40.71687,-74.03281,40.7272235,-74.0337589,26195,Subscriber,1979,1
239,00:21.3,04:20.4,40.72210379,-74.071455,40.7308971,-74.06391263,29446,Subscriber,1967,1
176,02:04.9,05:01.5,40.71958612,-74.04311746,40.72333159,-74.04595256,26294,Subscriber,1972,1
246,03:32.2,07:38.7,40.71958612,-74.04311746,40.7211236,-74.03805095,29626,Subscriber,1985,1
194,05:15.0,08:30.0,40.71958612,-74.04311746,40.71649,-74.04105,29268,Subscriber,1980,2
394,07:28.2,14:02.3,40.71958612,-74.04311746,40.72759597,-74.04424731,37987,Subscriber,1986,1
193,07:52.2,11:05.9,40.7141454,-74.0335519,40.7192517,-74.034234,26306,Subscriber,1970,1
262,09:24.8,13:46.8,40.71958612,-74.04311746,40.71653978,-74.04963791,29199,Subscriber,1964,2
520,11:18.8,19:59.2,40.74267714,-74.05178863,40.73367,-74.0625,29597,Subscriber,1994,2
87,11:18.9,12:46.0,40.7141454,-74.0335519,40.71687,-74.03281,29576,Subscriber,1975,1
364,11:40.9,17:45.4,40.71241882,-74.03852552,40.7183552,-74.03891444,29499,Subscriber,1960,1
428,11:48.4,18:57.1,40.7272235,-74.0337589,40.71517768,-74.03768331,29235,Subscriber,1986,2
556,11:52.7,21:09.1,40.72759597,-74.04424731,40.7211236,-74.03805095,29295,Customer,1996,1
315,12:15.5,17:30.7,40.72165072,-74.04288411,40.72528911,-74.04557168,26293,Subscriber,1957,1
545,14:16.0,23:22.0,40.7242941,-74.0354826,40.71517768,-74.03768331,26276,Subscriber,1991,2
452,15:11.6,22:43.7,40.72165072,-74.04288411,40.7287448,-74.0321082,26284,Customer,1995,2
472,17:19.6,25:12.6,40.72152515,-74.04630454,40.7183552,-74.03891444,29542,Subscriber,1960,1
282,17:22.5,22:04.9,40.71958612,-74.04311746,40.71653978,-74.04963791,29623,Subscriber,1981,1
335,18:53.3,24:28.5,40.72759597,-74.04424731,40.71958612,-74.04311746,29455,Subscriber,1960,1
1791,19:45.8,49:37.7,40.7287448,-74.0321082,40.71241882,-74.03852552,29664,Subscriber,1994,2
623,20:48.7,31:11.8,40.7242941,-74.0354826,40.7112423,-74.0557013,29676,Subscriber,1972,1
192,22:16.1,25:28.2,40.71958612,-74.04311746,40.72163014,-74.04996783,26223,Subscriber,1994,1
431,22:21.0,29:33.0,40.7308971,-74.06391263,40.7246051,-74.07840595,29446,Subscriber,1967,1
491,23:04.6,31:16.1,40.7272235,-74.0337589,40.72333159,-74.04595256,29220,Subscriber,1973,1
299,24:04.3,29:04.1,40.71241882,-74.03852552,40.7177325,-74.043845,29125,Subscriber,1990,1
372,25:25.9,31:38.0,40.73367,-74.0625,40.72210379,-74.071455,29597,Subscriber,1994,2
149,27:26.2,29:55.6,40.72572614,-74.07195926,40.72533993,-74.06762213,29520,Subscriber,1978,1
242,27:36.6,31:39.1,40.71687,-74.03281,40.71241882,-74.03852552,29576,Subscriber,1986,2
1095,27:41.4,45:56.5,40.7211236,-74.03805095,40.72528911,-74.04557168,29295,Subscriber,1985,1
683,27:41.4,39:04.6,40.7177325,-74.043845,40.72755147,-74.07106072,29212,Subscriber,1968,1
266,28:53.6,33:20.1,40.71687,-74.03281,40.7242941,-74.0354826,29681,Subscriber,1979,1
567,32:49.6,42:17.1,40.7272235,-74.0337589,40.73520838,-74.04696375,29612,Subscriber,1976,1
452,32:56.6,40:28.7,40.7287448,-74.0321082,40.72165072,-74.04288411,26284,Customer,1995,2
697,33:44.6,45:21.7,40.7141454,-74.0335519,40.7272235,-74.0337589,26193,Customer,1995,1
196,34:27.5,37:44.5,40.7211236,-74.03805095,40.7272235,-74.0337589,29578,Subscriber,1985,1
81,34:31.4,35:53.0,40.72333159,-74.04595256,40.72528911,-74.04557168,26318,Subscriber,1973,1
700,34:57.7,46:38.4,40.71958612,-74.04311746,40.72759597,-74.04424731,29455,Subscriber,1960,1
86,35:50.8,37:16.8,40.7192517,-74.034234,40.71687,-74.03281,29524,Subscriber,1971,2
262,36:28.2,40:50.9,40.71687,-74.03281,40.71241882,-74.03852552,29582,Subscriber,1958,1
191,38:13.0,41:24.8,40.71958612,-74.04311746,40.72528911,-74.04557168,26215,Subscriber,1982,1
195,38:17.3,41:32.9,40.71958612,-74.04311746,40.72528911,-74.04557168,26164,Subscriber,1983,2
333,40:10.7,45:44.3,40.7272235,-74.0337589,40.71958612,-74.04311746,29219,Subscriber,1978,1
396,40:26.2,47:02.4,40.7308971,-74.06391263,40.7192822,-74.07126188,29504,Subscriber,1986,2
115,42:41.4,44:37.0,40.7183552,-74.03891444,40.71958612,-74.04311746,29596,Subscriber,1979,2
492,43:28.9,51:41.1,40.7308971,-74.06391263,40.7192822,-74.07126188,29490,Subscriber,1971,1
202,43:50.8,47:12.8,40.71458404,-74.04281706,40.71958612,-74.04311746,26177,Subscriber,1989,1
157,43:52.1,46:29.7,40.72165072,-74.04288411,40.72152515,-74.04630454,29641,Subscriber,1986,2
431,44:02.8,51:14.3,40.72568548,-74.04879034,40.7177325,-74.043845,29437,Subscriber,1986,1
277,45:07.9,49:45.2,40.72759597,-74.04424731,40.71958612,-74.04311746,37987,Subscriber,1990,1
617,45:47.2,56:04.9,40.72165072,-74.04288411,40.73478582,-74.05044364,29619,Subscriber,1988,1
484,46:52.3,54:57.0,40.7242941,-74.0354826,40.71687,-74.03281,29638,Customer,1982,1
79,47:33.8,48:53.5,40.7177325,-74.043845,40.71958612,-74.04311746,29572,Subscriber,1979,2
1057,48:00.7,05:37.9,40.7272235,-74.0337589,40.73478582,-74.05044364,29551,Customer,1995,1
83,48:01.8,49:25.8,40.7177325,-74.043845,40.71958612,-74.04311746,29470,Subscriber,1978,1
509,48:37.9,57:07.9,40.73520838,-74.04696375,40.7272235,-74.0337589,29294,Subscriber,1966,1
214,49:02.9,52:37.5,40.7308971,-74.06391263,40.72533993,-74.06762213,29510,Subscriber,1989,1
232,49:58.8,53:51.2,40.71687,-74.03281,40.7177325,-74.043845,26260,Subscriber,1988,1
203,50:44.6,54:08.4,40.72163014,-74.04996783,40.71958612,-74.04311746,26223,Subscriber,1987,2
2131,50:45.6,26:17.1,40.71241882,-74.03852552,40.7287448,-74.0321082,29664,Subscriber,1994,2
71,51:52.3,53:03.6,40.7177325,-74.043845,40.71958612,-74.04311746,26269,Subscriber,1979,2
93,52:23.1,53:56.7,40.7177325,-74.043845,40.71958612,-74.04311746,29537,Subscriber,1978,1
158,53:40.3,56:19.1,40.7272235,-74.0337589,40.7287448,-74.0321082,26296,Subscriber,1987,2
157,53:41.9,56:19.0,40.7272235,-74.0337589,40.7287448,-74.0321082,29519,Subscriber,1986,1
735,54:46.7,07:02.7,40.72759597,-74.04424731,40.73367,-74.0625,29300,Subscriber,1984,1
855,55:29.3,09:44.9,40.7141454,-74.0335519,40.72601173,-74.05038893,29644,Subscriber,1986,1
100,56:09.1,57:49.1,40.7177325,-74.043845,40.71958612,-74.04311746,29489,Subscriber,1979,2
68,56:09.9,57:18.4,40.7177325,-74.043845,40.71958612,-74.04311746,29611,Subscriber,1978,1
283,56:10.5,00:53.7,40.71958612,-74.04311746,40.72601173,-74.05038893,26190,Subscriber,1985,1
369,57:04.3,03:13.8,40.7183552,-74.03891444,40.7272235,-74.0337589,29615,Subscriber,1992,2
288,57:05.2,01:53.4,40.7183552,-74.03891444,40.71958612,-74.04311746,26281,Subscriber,1960,1
310,57:10.3,02:20.9,40.72210379,-74.071455,40.7308971,-74.06391263,29597,Subscriber,1990,2
530,57:10.9,06:00.9,40.71241882,-74.03852552,40.71687,-74.03281,29576,Subscriber,1989,1
